id,annotation,width,height,cell_type,plate_time,sample_date,sample_id,elapsed_timedelta
0a6ecc5fe78a,73059 2 73762 4 74465 5 75154 3 75168 5 75857 1 75861 2 75871 6 76561 1 76567 1 76575 5 77265 1 77272 1 77278 5 77969 2 77977 1 77981 5 78675 2 78682 1 78684 6 79381 12 80086 10 80790 9 81494 9 82198 9 82902 9 83606 10 84310 10 85014 10 85718 10 86421 11 87125 11 87829 11 88533 11 89237 12 89941 12 90645 12 91349 12 92053 11 92758 9 93462 7 94169 3,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,194145 4 194832 6 194845 13 195535 34 196238 47 196943 53 197649 53 198354 55 199059 56 199763 58 200468 58 201172 58 201877 58 202583 10 202632 7,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,152064 1 152767 2 153470 3 154173 4 154877 4 155580 5 156283 6 156986 7 157690 7 158393 8 159096 9 159799 10 160502 11 161205 12 161907 14 162610 15 163313 16 164016 17 164719 18 165423 18 166127 18 166830 19 167534 19 168238 19 168942 19 169645 20 170349 20 171053 20 171757 20 172462 19 173166 19 173870 19 174575 18 175279 6 175289 8 175994 7 176699 6 177404 5 178109 4 178815 2,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,202478 3 203180 5 203883 7 204587 7 205291 7 205995 7 206698 7 207402 7 208106 7 208810 6 209514 6 210218 6 210922 5 211626 5 212329 6 213033 5 213737 5 214441 5 215144 6 215848 7 216551 8 217255 8 217958 9 218662 10 219365 11 220069 11 220772 12 221476 11 222180 11 222884 11 223588 11 224292 10 224996 10 225699 11 226403 10 227107 10 227811 9 228515 9 229219 8 229923 8 230627 7 231330 8 232033 8 232736 9 233439 10 234141 12 234844 14 235547 15 236250 16 236953 17 237657 17 238361 16 239065 16 239770 15 240474 14 241178 14 241882 1 241891 1 241893 2 242595 4 243299 4 244004 3 244708 3 245413 3 246117 3 246822 2 247526 2 248231 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,88679 4 89382 6 90085 9 90787 12 91489 16 91515 2 92191 20 92215 4 92220 1 92894 31 93597 32 94301 31 95007 28 95713 25 96419 22 97125 20 97831 19 98536 18 99240 18 99945 18 100649 18 101354 18 102058 19 102763 18 103468 18 104172 18 104877 18 105581 19 106286 18 106990 19 107695 9 108401 3,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,93467 2 94168 5 94872 5 95576 5 96279 6 96983 6 97687 6 98391 6 99095 6 99799 6 100503 6 101207 6 101911 5 102615 5 103319 5 104023 5 104727 5 105431 5 106135 5 106838 6 107542 6 108246 6 108950 6 109654 6 110358 6 111062 6 111766 5 112470 5 113174 5 113878 5 114582 5 115286 5 115990 5 116694 5 117398 4 118101 5 118805 5 119509 5 120213 5 120917 5 121621 5 122324 5 123028 5 123732 5 124436 5 125140 5 125844 6 126547 7 127251 7 127955 8 128659 8 129363 8 130067 9 130771 9 131474 10 132178 11 132882 11 133586 11 134290 10 134994 10 135697 10 136401 10 137105 10 137809 9 138513 9 139217 8 139921 8 140626 7 141330 7 142034 7 142739 6 143443 6 144148 5 144853 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,26732 1 27433 3 28134 6 28835 8 29514 13 29536 10 30209 9 30222 27 30907 44 31607 47 32307 50 33009 50 33711 51 34414 30 34459 4 35116 26 35818 25 36521 24 37223 23 37926 21 38629 19 39332 18 40035 16 40739 14 41442 13 42145 13 42848 13 43551 12 44254 12 44957 13 45660 13 46364 12 47067 13 47770 13 48473 13 49177 12 49880 13 50584 12 51288 11 51991 10 52695 9 53399 7 54102 7 54806 5 55510 3 56213 3 56917 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,469 8 1173 10 1877 11 2581 12 3286 11 3990 12 4694 12 5398 13 6103 12 6807 13 7512 12 8216 13 8921 12 9625 13 10329 13 11034 13 11738 13 12443 13 13147 13 13852 12 14556 13 15260 13 15965 12 16669 12 17374 12 18078 12 18783 11 19487 12 20192 11 20896 11 21601 10 22305 10 23010 9 23714 9 24419 8 25123 7 25828 6 26532 6 27237 4 27941 4 28646 3 29350 2 30055 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,521 22 1225 20 1929 18 2633 16 3337 14 4040 15 4744 14 5448 13 6152 12 6856 12 7560 11 8264 10 8969 8 9673 8 10378 6 11082 5,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,109476 1 110180 2 110885 2 111589 2 112294 2 112998 3 113702 4 114407 4 115111 5 115816 5 116520 6 117225 6 117929 7 118634 7 119338 8 120043 7 120747 8 121452 7 122156 8 122861 7 123565 8 124270 7 124974 8 125679 7 126383 8 127088 7 127792 8 128497 7 129201 8 129906 7 130610 8 131315 7 132019 8 132723 9 133428 9 134132 10 134836 11 135540 12 136245 12 136949 13 137653 14 138357 14 139060 16 139764 17 140468 17 141172 18 141875 19 142579 20 143283 20 143987 21 144692 20 145396 20 146100 21 146805 20 147509 20 148213 20 148918 19 149622 20 150326 20 151031 19 151735 19 152439 19 153144 18 153848 18 154552 18 155257 18 155961 18 156665 18 157370 17 158074 17 158778 17 159483 16 160187 16 160892 16 161596 16 162301 15 163005 15 163710 14 164414 15 165119 14 165823 15 166528 14 167232 15 167937 14 168641 15 169346 14 170050 15 170755 14 171459 15 172164 14 172868 15 173573 15 174277 15 174982 15 175686 15 176391 15 177095 15 177800 14 178504 15 179209 14 179913 14 180618 13 181322 13 182027 12 182731 11 183436 10 184140 10 184845 8 185552 3,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,636 1 1340 2 2044 2 2747 4 3451 4 4155 5 4859 5 5563 5 6267 6 6970 7 7674 7 8378 7 9082 7 9786 7 10490 7 11193 8 11897 8 12601 8 13305 8 14009 7 14712 8 15416 8 16120 7 16824 7 17528 5 18232 4 18935 5 19639 4 20343 3 21047 2 21751 2 22455 1 23158 1 23861 2 24563 4 25266 5 25968 7 26671 8 27375 7 28078 8 28782 8 29485 8 30189 8 30892 8 31596 8 32300 6 33003 5 33707 2,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
